YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2011,7,5,28.77,25.98,27.38,29.33,0.12,28.85,28.73,21,84.81,10.82
2011,7,6,28.62,25.69,27.15,29.44,0.66,28.87,28.21,20.69,84.06,6.43
2011,7,7,28.62,25.37,27,29.41,0.8,29.13,28.33,20.26,82.5,12.92
2011,7,8,28.92,25.62,27.27,29.34,0.72,29.19,28.48,20.57,82.31,24.83
2011,7,9,28.44,25.37,26.91,29.23,0.62,28.7,28.08,20.26,83.38,50.91
2011,7,10,28.14,25.15,26.65,29.05,0.59,28.44,27.85,20.02,83.75,42.64
2011,7,11,27.81,24.65,26.23,28.89,0.67,28.12,27.45,19.41,82.88,20.2
2011,7,12,28.52,24.65,26.58,28.84,0.89,28.88,27.99,19.41,79.5,23
2011,7,13,28.32,24.76,26.54,28.8,0.78,28.7,27.92,19.53,81,18.05
2011,7,14,28.23,24.79,26.51,28.72,0.34,28.4,28.06,19.53,81.56,12.1
2011,7,15,28.33,25.01,26.67,28.88,1.23,28.83,27.6,19.78,82.19,7.39
2011,7,16,28.61,25.7,27.15,28.94,0.28,28.73,28.45,20.63,84.25,3.51
2011,7,17,28.8,26.32,27.56,28.9,0.19,28.88,28.7,21.48,86.31,10.38
2011,7,18,28.89,26.39,27.64,28.9,0.3,29.04,28.73,21.61,86.25,10.42
2011,7,19,28.8,26.48,27.65,28.82,0.23,28.92,28.69,21.67,87.19,7.68
2011,7,20,28.81,26.67,27.74,28.71,0.17,28.9,28.73,21.91,88.12,6.9
2011,7,21,28.8,26.39,27.59,28.78,0.32,28.96,28.64,21.48,86.75,2.98
2011,7,22,28.37,25.78,27.08,29.18,0.44,28.62,28.18,20.69,85.75,2.53
2011,7,23,28.4,25.26,26.83,29.39,0.48,28.62,28.14,20.08,83,0.35
2011,7,24,28.82,25.35,27.08,29.46,0.8,29.15,28.35,20.2,81.44,0.78
2011,7,25,29.05,25.39,27.23,29.51,0.45,29.25,28.8,20.26,80.56,6.19
2011,7,26,29.37,26.19,27.78,29.37,0.54,29.59,29.05,21.24,82.88,9.47
2011,7,27,29.13,25.95,27.54,29.28,0.5,29.33,28.83,21,82.94,14.93
2011,7,28,29.05,26.29,27.67,29.19,0.37,29.24,28.87,21.42,85,12.65
2011,7,29,28.67,25.94,27.3,29.18,0.52,28.97,28.45,21,85.19,15.46
2011,7,30,28.12,24.06,26.08,29.18,0.36,28.37,28.01,18.74,78.56,17.29
2011,7,31,28.16,24.37,26.26,29.21,0.49,28.49,28,19.1,79.88,11.14
2011,8,1,28.22,25.14,26.68,29.23,0.69,28.62,27.93,19.96,83.31,2.53
2011,8,2,28.26,24.14,26.2,29.09,1.23,28.94,27.7,18.8,78.5,4.72
2011,8,3,28.73,24.01,26.37,28.96,0.41,28.89,28.48,18.74,75.69,1.66
2011,8,4,28.76,25.62,27.19,28.97,0.45,28.98,28.53,20.63,83.06,2.6
2011,8,5,29.06,26.26,27.66,29.01,0.15,29.14,28.99,21.48,84.81,9.23
2011,8,6,29.06,26.6,27.83,28.94,0.08,29.1,29.02,21.91,86.5,14.8
2011,8,7,28.9,26.38,27.64,28.86,0.59,29.02,28.44,21.55,86.19,10.14
2011,8,8,28.73,25.77,27.25,28.84,0.62,28.89,28.27,20.69,83.94,12.4
2011,8,9,28.5,25.33,26.91,28.94,0.4,28.71,28.3,20.14,82.88,8.84
2011,8,10,28.17,24.89,26.53,29.16,0.8,28.58,27.77,19.59,82.31,6.56
2011,8,11,28.48,25.25,26.87,29.43,1.05,28.94,27.89,20.02,82.62,2.83
2011,8,12,28.67,25.24,26.96,29.52,0.54,28.92,28.38,20.02,81.62,0.07
2011,8,13,29.06,25.62,27.34,29.61,0.59,29.35,28.76,20.51,81.62,3
2011,8,14,29.19,26.3,27.75,29.75,0.38,29.33,28.95,21.3,84.31,2.54
2011,8,15,28.89,25.83,27.37,29.6,0.37,29.06,28.69,20.69,83.5,1.59
2011,8,16,28.96,25.33,27.15,29.65,0.27,29.12,28.85,20.08,80.69,2.27
2011,8,17,28.66,25.56,27.12,29.68,0.63,29.01,28.38,20.39,83.31,3.34
2011,8,18,28.83,25.48,27.15,29.58,0.8,29.15,28.35,20.32,82,2.63
2011,8,19,28.93,25.16,27.05,29.48,0.29,29.05,28.76,19.9,80.06,6.34
2011,8,20,28.74,25.98,27.36,29.38,0.34,28.97,28.62,20.94,84.94,4.63
2011,8,21,28.65,25.79,27.23,29.45,0.27,28.8,28.54,20.69,84.38,1.66
2011,8,22,28.76,25.93,27.34,29.62,0.61,29.01,28.4,20.87,84.62,0.52
2011,8,23,28.86,24.82,26.83,29.61,0.38,29.07,28.69,19.59,78.75,0.44
2011,8,24,29.05,24.96,27.01,29.66,0.42,29.23,28.8,19.78,78.5,9.18
2011,8,25,29.4,25.68,27.55,29.73,0.57,29.68,29.11,20.69,80.31,16.6
2011,8,26,29.55,26.27,27.91,29.52,0.67,29.73,29.06,21.48,82.44,31.24
2011,8,27,29.13,26.49,27.81,29.36,0.95,29.51,28.56,21.91,85.62,97.86
2011,8,28,28.57,26.28,27.43,29.19,0.88,29.05,28.18,21.79,87.31,213.82
2011,8,29,28.82,26.4,27.62,28.94,0.29,28.93,28.64,21.61,86.69,51.85
2011,8,30,28.36,26.36,27.36,28.26,0.49,28.58,28.08,21.55,88.81,17.36
2011,8,31,28,26.49,27.25,27.91,0.3,28.15,27.86,21.73,91.38,13.7
2011,9,1,27.99,26.23,27.11,27.91,0.33,28.12,27.8,21.36,90,11.17
2011,9,2,28.07,26.38,27.23,27.94,0.24,28.23,27.98,21.55,90.44,16.35
2011,9,3,27.98,26.23,27.1,28.3,0.4,28.17,27.76,21.3,90.12,10.53
2011,9,4,27.8,24.8,26.3,28.55,0.64,28.12,27.48,19.53,83.69,4.52
2011,9,5,27.8,23.2,25.51,28.84,1.34,28.37,27.04,17.7,76.06,0.02
2011,9,6,27.9,22.55,25.23,28.94,0.38,28.12,27.74,17.03,72.62,0.53
2011,9,7,27.87,23.19,25.53,28.98,0.45,28.12,27.66,17.7,75.62,0
2011,9,8,28.31,24.1,26.2,28.98,0.85,28.75,27.9,18.74,77.88,0.04
2011,9,9,28.63,24.97,26.8,28.97,0.37,28.77,28.4,19.71,80.5,0.15
2011,9,10,28.91,25.51,27.21,28.9,0.43,29.15,28.73,20.32,81.75,7.46
2011,9,11,28.56,25.25,26.9,28.99,0.55,28.83,28.29,20.02,82.19,4.49
2011,9,12,28.37,24.85,26.62,29.08,1.05,28.94,27.9,19.59,81.19,4.27
2011,9,13,28.83,25.77,27.3,29.06,0.38,29.01,28.62,20.75,83.5,11.5
2011,9,14,28.74,26.01,27.37,28.95,0.35,28.87,28.51,21.06,85.06,19.85
2011,9,15,28.05,25.9,26.98,28.58,0.64,28.4,27.75,20.87,88,53.32
2011,9,16,27.88,25.45,26.66,28.55,1.01,28.6,27.59,20.32,86.56,18.62
2011,9,17,28.03,25.61,26.82,28.61,1.18,28.59,27.4,20.57,86.62,48.76
2011,9,18,28.31,24.88,26.59,28.83,0.36,28.45,28.09,19.65,81.62,15.73
2011,9,19,27.62,23.99,25.8,28.9,0.9,27.99,27.08,18.55,80.56,1.28
2011,9,20,27.96,24.73,26.34,28.86,0.52,28.23,27.72,19.41,82.5,8.32
2011,9,21,27.73,24.91,26.32,28.81,0.45,27.94,27.5,19.65,84.5,20.78
2011,9,22,27.58,25.05,26.32,28.65,0.57,27.82,27.25,19.84,86.06,33.48
2011,9,23,27.73,24.9,26.32,28.57,0.54,28.05,27.51,19.65,84.5,30.99
2011,9,24,28.27,25.37,26.82,28.56,0.38,28.48,28.1,20.2,84.19,27.35
2011,9,25,28.48,25.94,27.21,28.65,0.42,28.76,28.33,20.94,86,7.68
2011,9,26,28.8,25.84,27.33,28.73,0.28,28.94,28.65,20.87,83.94,8.59
2011,9,27,28.9,26.37,27.64,28.73,0.49,29.15,28.66,21.61,86.12,12.99
2011,9,28,28.72,26.31,27.51,28.49,0.31,28.88,28.57,21.48,86.75,3.9
2011,9,29,28.59,26.22,27.4,28.75,0.38,28.71,28.33,21.24,86.88,4.21
2011,9,30,28.3,25.38,26.83,28.8,0.88,28.76,27.87,20.2,84.12,6.64
2011,10,1,28.08,25.7,26.89,28.3,0.91,28.61,27.7,20.69,86.81,56
2011,10,2,28.21,25.57,26.89,28.02,0.2,28.29,28.09,20.51,85.5,32.37
2011,10,3,28,25.73,26.87,28.09,0.33,28.2,27.87,20.69,87.38,13.63
2011,10,4,27.94,24.9,26.42,28.05,0.62,28.33,27.73,19.65,83.56,6.47
2011,10,5,28.08,25.62,26.85,28.33,0.52,28.32,27.8,20.45,86.38,5.19
2011,10,6,27.86,25.72,26.79,28.56,0.27,28.01,27.75,20.57,88.06,6.39
2011,10,7,28.12,25.63,26.87,28.5,1.16,28.49,27.34,20.45,86.31,9.84
2011,10,8,28.18,26.17,27.17,28.44,1.07,28.37,27.31,21.12,88.75,17.64
2011,10,9,27.9,24.7,26.3,28.28,0.62,28.16,27.54,19.35,82.69,25.58
2011,10,10,28.07,25.14,26.6,28.16,0.23,28.19,27.95,19.84,84.06,11.2
2011,10,11,28.12,25.34,26.73,28.23,0.28,28.23,27.95,20.08,84.81,5.62
2011,10,12,27.73,25.1,26.41,28.33,0.69,27.98,27.3,19.78,85.44,3.78
2011,10,13,27.9,25.24,26.57,28.36,1,28.36,27.36,20.02,85.38,6.15
2011,10,14,28.25,25.85,27.05,28.4,0.55,28.46,27.9,20.75,86.75,19.78
2011,10,15,27.61,25.3,26.45,28.49,0.92,28.05,27.12,20.08,87.19,22.7
2011,10,16,27.26,24.45,25.86,28.45,0.62,27.57,26.94,19.1,84.62,17.57
2011,10,17,27.14,24.93,26.04,28.27,0.79,27.63,26.83,19.59,87.62,12.34
2011,10,18,27.46,23.99,25.73,28.01,0.58,27.61,27.04,18.49,81.31,11.68
2011,10,19,27.45,24.06,25.76,27.76,0.67,27.62,26.95,18.62,81.69,5.49
2011,10,20,27.48,24.43,25.95,27.67,0.21,27.59,27.37,19.04,83.31,5.56
2011,10,21,27.76,24.04,25.9,27.8,0.57,27.98,27.4,18.62,80.12,3.65
2011,10,22,27.44,24.37,25.9,27.94,0.71,27.83,27.12,18.98,83.31,3.46
2011,10,23,27.16,24.83,26,27.94,0.39,27.39,27.01,19.47,87,1.61
2011,10,24,27.48,24.94,26.21,27.88,0.25,27.58,27.33,19.59,85.94,3.16
2011,10,25,27.59,24.12,25.86,27.84,0.3,27.73,27.42,18.68,81.31,2.2
2011,10,26,27.23,23.61,25.42,27.83,0.51,27.55,27.05,18.07,80.56,2.75
2011,10,27,27.35,23.09,25.23,27.83,0.65,27.69,27.05,17.52,77.56,0.36
2011,10,28,27.55,23.44,25.49,27.81,0.41,27.68,27.26,17.88,78.25,1.74
2011,10,29,27.05,22.51,24.79,27.8,0.37,27.23,26.86,16.91,76.19,1.47
2011,10,30,27.01,22.68,24.84,27.8,0.28,27.14,26.86,17.09,77.12,2.53
2011,10,31,27.14,22.98,25.05,27.76,0.16,27.22,27.05,17.4,77.94,2.2
2011,11,1,27.64,24.7,26.17,27.85,0.66,27.92,27.26,19.35,83.94,13.7
2011,11,2,27.86,24.91,26.38,27.95,0.25,27.98,27.73,19.59,83.88,17.34
2011,11,3,27.98,24.56,26.27,27.98,0.41,28.11,27.69,19.17,81.56,12.37
2011,11,4,27.93,24.35,26.14,27.84,0.19,28.01,27.83,18.92,80.88,8.28
2011,11,5,27.7,25.3,26.5,27.6,0.27,27.8,27.53,20.08,86.69,13.54
2011,11,6,27.55,25.03,26.3,27.45,0.39,27.75,27.36,19.71,86,24.87
2011,11,7,27.06,24.32,25.69,27.37,0.41,27.3,26.89,18.92,84.88,18.96
2011,11,8,27.62,24.62,26.12,27.59,0.89,27.85,26.96,19.29,83.69,7.91
2011,11,9,27.22,24.7,25.96,27.83,0.96,27.65,26.69,19.41,86.06,6.71
2011,11,10,27.34,24.8,26.08,28.12,0.79,27.79,27,19.53,85.94,2.82
2011,11,11,28.05,25.64,26.84,28.29,0.45,28.23,27.78,20.51,86.69,4.5
2011,11,12,28.23,25.51,26.87,28.5,0.47,28.46,27.99,20.26,85.12,5.12
2011,11,13,27.8,24.31,26.06,28.59,0.59,28.05,27.45,18.86,81.25,1.48
2011,11,14,28.11,24.44,26.27,28.54,0.55,28.35,27.8,18.98,80.38,4.12
2011,11,15,28.08,24.69,26.38,28.46,0.73,28.35,27.62,19.29,81.81,20.25
2011,11,16,27.37,24.4,25.89,28.23,0.78,27.81,27.03,18.98,83.75,42.37
2011,11,17,27.55,24.51,26.03,28,1.2,28.05,26.83,19.1,83.38,15.66
2011,11,18,27.87,25.37,26.62,27.96,0.26,28.02,27.76,20.14,86.19,5.83
2011,11,19,28.02,24.84,26.43,28.21,0.41,28.26,27.84,19.47,82.81,0.37
2011,11,20,27.06,23.72,25.39,28.15,1.7,27.9,26.19,18.19,81.94,3.99
2011,11,21,25.74,21.26,23.5,27.73,0.48,26.08,25.61,15.56,76.19,1.06
2011,11,22,26.55,21.48,24.02,27.65,1.03,27.07,26.04,15.81,73.62,0.93
2011,11,23,26.88,22.17,24.52,27.65,0.43,27,26.57,16.48,75.31,2.06
2011,11,24,26.12,21.78,23.95,27.33,0.62,26.4,25.78,16.11,76.94,8.46
2011,11,25,26.03,20.91,23.48,27.05,0.31,26.19,25.87,15.26,73.38,2.86
2011,11,26,26.01,20.82,23.42,27.2,0.68,26.34,25.66,15.2,73,0.72
2011,11,27,25.69,22.55,24.12,27.15,1.24,26.33,25.09,16.97,82.88,25.84
2011,11,28,25.94,22.53,24.23,27.05,0.65,26.33,25.68,16.97,81.38,1.51
2011,11,29,26.35,24.34,25.35,26.98,0.76,26.66,25.9,18.92,88.62,6.4
2011,11,30,26.69,24.08,25.38,27.16,1.01,27.29,26.28,18.62,85.5,5.66
2011,12,1,26.18,23.88,25.03,27.19,1.8,26.86,25.05,18.49,87.12,15.06
2011,12,2,24.61,21.57,23.09,26.95,0.73,24.99,24.26,15.99,83,16.91
2011,12,3,24.44,20.99,22.72,26.73,0.83,24.8,23.98,15.44,81,14.26
2011,12,4,24.68,20.53,22.61,26.57,1.25,25.22,23.97,14.95,77.62,2.87
2011,12,5,25.74,23.12,24.44,26.54,1.36,26.4,25.05,17.52,85.38,6.37
2011,12,6,26.51,24.41,25.46,26.41,0.25,26.62,26.37,18.92,88.19,5.71
2011,12,7,26.53,24.44,25.49,26.43,0.22,26.61,26.39,18.98,88.25,1.97
2011,12,8,26.41,24.01,25.21,26.56,1.2,26.64,25.44,18.55,86.56,7.73
2011,12,9,24.55,21.15,22.84,26.66,1.35,25.3,23.95,15.5,81.31,6.44
2011,12,10,24.05,20.87,22.45,26.53,0.34,24.23,23.89,15.26,82.31,20.83
2011,12,11,24.57,21.57,23.07,26.41,0.66,24.89,24.23,15.93,83.31,11.36
2011,12,12,24.98,22.72,23.85,26.3,0.8,25.31,24.51,17.15,87.19,11.52
2011,12,13,25.44,23.22,24.33,26.15,0.74,25.58,24.84,17.64,87.38,1.72
2011,12,14,25.77,23.73,24.76,26.08,0.62,26.12,25.51,18.19,88.38,2.56
2011,12,15,25.63,23.41,24.52,25.98,1.1,26.1,25,17.88,87.44,2.34
2011,12,16,23.92,20.45,22.19,25.54,1.73,24.93,23.19,14.83,80.81,0.78
2011,12,17,23.23,19.4,21.32,25.32,0.2,23.36,23.15,13.85,78.94,3.26
2011,12,18,23.8,20.01,21.9,25.36,0.84,24.07,23.23,14.4,79.31,2.54
2011,12,19,24.28,21.11,22.69,25.44,0.7,24.71,24.01,15.44,82.38,7.02
2011,12,20,24.83,22.09,23.46,25.44,0.39,25.02,24.64,16.42,84.62,3.52
2011,12,21,25.55,23.46,24.51,25.48,0.63,25.73,25.09,17.94,88.06,8.05
2011,12,22,24.43,21.83,23.13,25.58,2.05,25.56,23.51,16.24,85.38,5.96
2011,12,23,23.15,19.67,21.41,25.8,0.45,23.46,23.01,14.16,80.69,1.37
2011,12,24,23.1,18.64,20.87,25.95,1.12,23.51,22.39,13.24,75.94,1.43
2011,12,25,22.46,17.38,19.92,26.03,1.02,22.95,21.93,12.21,72.88,0.52
2011,12,26,23.25,17.82,20.54,25.92,0.97,23.6,22.63,12.51,71.44,0.27
2011,12,27,23.94,19.01,21.48,25.7,0.34,24.03,23.69,13.49,73.88,0.53
2011,12,28,24.19,21.05,22.62,25.61,0.39,24.33,23.94,15.38,82.5,0.98
2011,12,29,24.28,21.6,22.94,25.69,0.31,24.4,24.09,15.93,84.88,2.56
2011,12,30,23.87,20.61,22.24,25.73,0.35,24,23.65,14.95,81.88,1.78
2011,12,31,24,20.94,22.47,25.69,0.74,24.32,23.58,15.26,82.88,2.54
2012,1,1,23.55,20.39,21.97,25.67,0.66,23.73,23.07,14.77,82.31,1.74
2012,1,2,22.89,19.15,21.02,25.73,0.26,23.02,22.76,13.67,79.38,1.92
2012,1,3,23.85,19.87,21.86,25.9,1.46,24.45,22.99,14.28,78.31,0.2
2012,1,4,23.6,20.13,21.87,25.99,1.38,24.35,22.98,14.53,80.75,1.24
2012,1,5,23.31,19.94,21.63,25.88,1.21,24.16,22.95,14.34,81.25,1.37
2012,1,6,25.05,21.96,23.5,25.9,1.41,25.71,24.3,16.3,82.88,1.8
2012,1,7,24.12,21.39,22.76,25.69,1.3,25.1,23.8,15.69,84.62,1.74
2012,1,8,24.55,22.32,23.44,25.65,0.72,24.77,24.05,16.6,87.31,1.36
2012,1,9,24.77,22.58,23.68,25.61,1.5,25.48,23.98,16.91,87.56,1.38
2012,1,10,24.37,22.06,23.21,25.63,0.56,24.55,23.99,16.36,86.88,1.11
2012,1,11,23.46,20.57,22.01,25.49,1.54,24.3,22.76,14.95,83.75,3.04
2012,1,12,23.52,20.16,21.84,25.47,1.48,24.26,22.79,14.53,81.31,3.2
2012,1,13,24.6,21.44,23.02,25.62,0.77,24.99,24.23,15.75,82.5,3.65
2012,1,14,25.65,22.21,23.93,26.04,0.92,26,25.08,16.6,81.19,2.21
2012,1,15,25.87,22.57,24.23,26.37,0.87,26.07,25.2,17.03,81.88,0.13
2012,1,16,24.2,21.13,22.67,26.33,2.2,25.41,23.22,15.62,83.06,0.66
2012,1,17,24.48,21.26,22.87,26.38,0.82,24.75,23.93,15.69,82.19,1.25
2012,1,18,25.55,22.57,24.06,26.77,1.52,26.36,24.83,16.97,83.5,1.57
2012,1,19,25.76,23.32,24.54,26.87,1.26,26.55,25.3,17.76,86.38,3.46
2012,1,20,25.12,21.58,23.35,26.65,0.78,25.52,24.73,15.99,80.62,0.61
2012,1,21,24.81,20.61,22.71,26.54,0.25,24.96,24.71,15.01,77.38,0.01
2012,1,22,24.9,20.6,22.75,26.51,0.44,25.12,24.69,15.01,76.94,0.09
2012,1,23,23.95,20.49,22.22,26.48,0.99,24.58,23.58,14.89,80.88,1.38
2012,1,24,24.6,20.2,22.4,26.38,1.45,25.2,23.75,14.65,76.44,0.65
2012,1,25,23.59,19.77,21.69,26.21,2.33,25.02,22.69,14.22,79.12,0.25
2012,1,26,23.59,19.28,21.44,26.26,1.66,24.55,22.88,13.79,76.69,0.65
2012,1,27,25.31,20.35,22.83,26.49,1.37,25.97,24.6,14.77,73.94,0.69
2012,1,28,25.91,22.04,23.98,26.51,0.5,26.12,25.62,16.42,79.12,1.27
2012,1,29,25.53,22.58,24.05,26.51,1.02,25.87,24.85,16.97,83.69,1.5
2012,1,30,24.75,21.36,23.05,26.44,0.27,24.91,24.64,15.75,81.31,0.25
2012,1,31,24.46,20.21,22.33,26.48,0.39,24.64,24.25,14.59,77.06,0.32
2012,2,1,24.65,20.19,22.43,26.49,0.46,24.94,24.48,14.59,76.12,1.07
2012,2,2,24.6,20.3,22.44,26.41,1.21,25.07,23.86,14.71,76.88,0.65
2012,2,3,24.23,20.07,22.15,26.36,0.8,24.55,23.76,14.47,77.5,1.77
2012,2,4,25.07,20.87,22.98,26.33,0.93,25.47,24.55,15.2,77.44,1.36
2012,2,5,25.55,21.58,23.57,26.32,0.54,25.83,25.29,15.93,78.56,0.95
2012,2,6,26.07,21.1,23.58,26.38,0.46,26.33,25.87,15.5,74.06,0.1
2012,2,7,24.96,21.69,23.33,26.3,1.84,25.8,23.96,16.11,82.06,0.4
2012,2,8,23.12,19.69,21.4,26.09,0.98,23.75,22.77,14.16,81,1.2
2012,2,9,23.42,19.75,21.58,26.19,1.55,24.33,22.79,14.16,79.75,0.83
2012,2,10,24.86,20.5,22.68,26.26,0.83,25.18,24.35,14.89,76.62,1
2012,2,11,25.02,20.95,22.98,26.44,0.37,25.17,24.8,15.26,78,0.97
2012,2,12,25.24,20.73,22.98,26.48,0.7,25.62,24.92,15.08,75.94,0.69
2012,2,13,25.91,22.72,24.31,26.4,0.88,26.3,25.42,17.09,82.44,11.49
2012,2,14,26.33,22.71,24.52,26.69,0.25,26.46,26.21,17.09,80.38,4.35
2012,2,15,26.59,23.38,24.99,26.97,0.52,26.81,26.29,17.88,82.5,0.99
2012,2,16,26.19,23.68,24.94,26.79,1.8,26.78,24.98,18.19,86,7
2012,2,17,24.15,21.28,22.72,26.62,1.05,24.87,23.82,15.69,83.88,2.35
2012,2,18,22.9,19.8,21.35,26.51,1.36,23.79,22.43,14.22,82.56,3.54
2012,2,19,22.47,19.32,20.9,26.3,0.62,22.89,22.27,13.79,82.25,6.67
2012,2,20,23.42,20.41,21.91,26.18,1.48,24.36,22.88,14.83,83.06,6.14
2012,2,21,25.33,23.19,24.26,26.09,1.44,26,24.56,17.64,87.81,2.08
2012,2,22,26.15,23.95,25.05,26.39,0.64,26.55,25.91,18.49,87.62,1
2012,2,23,26.38,24.05,25.22,26.87,0.38,26.63,26.26,18.62,86.94,0.15
2012,2,24,26.59,24.05,25.32,27.09,0.42,26.78,26.36,18.62,85.81,0.41
2012,2,25,26.69,23.65,25.17,27.24,0.64,26.8,26.15,18.19,83.31,0.4
2012,2,26,24.71,22.13,23.42,27,1.8,25.87,24.08,16.54,85.5,0.55
2012,2,27,23.98,20.77,22.37,26.82,0.44,24.31,23.87,15.2,82.19,0.41
2012,2,28,26.24,22.73,24.48,27.02,2.7,27.1,24.4,17.21,80.88,0.88
2012,2,29,26.63,24.14,25.39,27,0.65,26.94,26.3,18.68,86.06,2.26
2012,3,1,27.17,23.72,25.44,27.14,0.8,27.54,26.73,18.19,81.38,0.55
2012,3,2,27.02,23.44,25.23,27.37,0.61,27.37,26.75,17.88,80.62,0.06
2012,3,3,27.3,22.79,25.05,27.47,0.83,27.74,26.91,17.21,76.38,0.02
2012,3,4,27.15,21.9,24.52,27.47,0.48,27.48,26.99,16.3,72.94,0.11
2012,3,5,27.17,22.76,24.97,27.62,0.62,27.42,26.8,17.21,76.81,0.06
2012,3,6,27.08,23.44,25.26,27.67,0.39,27.29,26.9,17.94,80.44,0.04
2012,3,7,27.32,23.5,25.41,27.75,0.83,27.74,26.91,18.07,79.62,0.02
2012,3,8,27.37,23.92,25.64,27.69,0.71,27.64,26.93,18.49,81.38,0.02
2012,3,9,26.95,23.58,25.26,27.44,1.17,27.4,26.23,18.07,81.75,0.72
2012,3,10,25.49,22.27,23.88,27.38,0.98,26.15,25.17,16.66,82.25,2.05
2012,3,11,24.88,21.33,23.11,27.41,0.77,25.23,24.46,15.69,80.56,1.31
2012,3,12,24.18,20.71,22.44,27.21,0.52,24.44,23.92,15.08,80.88,4.34
2012,3,13,25.08,21.82,23.45,27.08,1.12,25.63,24.51,16.11,82,1.34
2012,3,14,25.92,22.84,24.38,26.95,0.42,26.09,25.67,17.21,83,4.56
2012,3,15,26.4,23.24,24.82,27,1.18,26.92,25.74,17.64,82.75,1.96
2012,3,16,27.12,22.98,25.05,27.24,0.52,27.33,26.81,17.4,78.06,0.3
2012,3,17,27.19,23.33,25.26,27.33,0.54,27.49,26.95,17.76,79.38,0.03
2012,3,18,26.93,23.29,25.11,27.2,0.59,27.19,26.59,17.7,80.38,0
2012,3,19,26.63,22.72,24.67,27.19,0.19,26.72,26.52,17.09,79.06,0.03
2012,3,20,26.9,22.64,24.77,27.42,0.89,27.23,26.34,17.03,77.38,0.17
2012,3,21,26.58,22.75,24.66,27.4,0.67,26.95,26.28,17.15,79.44,1.47
2012,3,22,27.19,23.3,25.24,27.39,0.95,27.59,26.65,17.76,79.19,1.04
2012,3,23,27.57,24.2,25.88,27.58,0.66,27.88,27.22,18.8,81.81,4.17
2012,3,24,24.78,21.96,23.37,27.32,4.24,27.29,23.05,16.42,84.19,6.36
2012,3,25,23.32,18.85,21.08,26.96,0.6,23.58,22.98,13.43,75.88,0.48
2012,3,26,23.62,18.25,20.94,26.75,0.58,23.87,23.29,12.88,71.75,0.11
2012,3,27,24.05,18.52,21.29,26.49,0.69,24.45,23.76,13.12,71.12,0.34
2012,3,28,24.44,19.3,21.87,26.49,0.8,24.81,24.02,13.79,72.94,0.4
2012,3,29,25.08,20.8,22.94,26.53,0.73,25.37,24.65,15.14,77.06,2.77
2012,3,30,25.74,22.3,24.01,26.58,1.37,26.4,25.03,16.66,81.19,3.28
2012,3,31,25.79,22.81,24.3,26.54,2.34,26.4,24.07,17.21,83.56,19.33
2012,4,1,24.73,21.95,23.33,26.49,1.85,25.92,24.08,16.3,84.5,3.58
2012,4,2,26.5,23.94,25.23,26.71,0.78,26.82,26.04,18.43,85.81,1.07
2012,4,3,26.56,24.16,25.37,26.94,1.69,26.88,25.19,18.68,86.62,1.13
2012,4,4,25.05,21.4,23.23,26.77,1.16,25.55,24.4,15.75,80.19,0.83
2012,4,5,26.5,23.25,24.87,26.94,1.56,27.17,25.6,17.7,82.31,0.41
2012,4,6,26.09,23.12,24.6,26.98,1.24,26.51,25.27,17.52,83.56,0.15
2012,4,7,25.36,21.98,23.67,26.76,0.52,25.58,25.06,16.3,81.5,0.58
2012,4,8,25.51,22.37,23.94,26.66,0.66,25.8,25.14,16.72,82.62,2.26
2012,4,9,26.63,23.73,25.18,26.93,1.23,27.09,25.86,18.19,84,7.88
2012,4,10,27.08,23.75,25.42,27.28,0.27,27.24,26.98,18.19,81.94,2.13
2012,4,11,27.15,24.05,25.6,27.48,0.48,27.33,26.84,18.62,83.12,0.17
2012,4,12,27.24,24.56,25.9,27.68,0.65,27.46,26.81,19.23,85.19,0.37
2012,4,13,27.87,24.87,26.37,27.9,0.81,28.23,27.41,19.59,83.75,0.96
2012,4,14,27.46,24.05,25.75,28.12,0.61,27.83,27.22,18.62,81.62,0
2012,4,15,27.75,23.99,25.87,28.73,0.52,27.88,27.37,18.55,79.94,0
2012,4,16,27.98,22.97,25.48,28.8,0.42,28.12,27.69,17.46,74.12,0
2012,4,17,27.1,23.87,25.48,28.49,0.68,27.63,26.95,18.43,82.38,0.19
2012,4,18,27.48,24.15,25.82,28.45,0.99,27.94,26.94,18.74,81.94,2.6
2012,4,19,27.73,23.86,25.8,28.4,0.62,28,27.37,18.43,79.44,0.7
2012,4,20,27.77,23.74,25.76,28.53,1.09,28.19,27.1,18.31,78.69,0.74
2012,4,21,28.32,23.79,26.05,28.58,0.34,28.48,28.13,18.37,76.38,0.9
2012,4,22,27.62,23.72,25.66,28.84,0.73,27.99,27.26,18.25,79.25,0.79
2012,4,23,28.32,25.26,26.79,29.01,1.46,29.07,27.61,20.02,83.44,4.7
2012,4,24,28.65,24.46,26.55,29.08,0.81,29.08,28.28,19.1,78.12,1.71
2012,4,25,28.55,25.22,26.88,28.93,0.48,28.78,28.3,20.02,82.06,0.23
2012,4,26,28.57,24.98,26.77,28.72,1.53,28.8,27.27,19.71,80.81,3.01
2012,4,27,27.8,24.65,26.22,28.67,1.43,28.53,27.1,19.29,83,4.83
